StudentID,currentGrade,Block1,Block2,Block3,Block4,Block5,Block6,Block7,Block8
1742,9,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10H--', 0, 1))","EFP WRITING 10 (('MEFWR10---', 0, 2))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 0, 3))","ADST ? MEDIA DESIGN 10 (('MMEDD10---', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 5))","SCIENCE 10 (('MSC--10---', 0, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1743,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))",NULL,"ADST ? MEDIA DESIGN 10 (('MMEDD10---', 1, 7))"
1744,9,"EFP WRITING 10 (('MEFWR10---', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 1))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 0, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))","TEXTILES 10 (('MTXT-10---', 3, 7))"
1745,9,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","PRE-CALCULUS 12 (('MPREC12---', 3, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SOCIAL STUDIES 10 (('MSS--10---', 0, 5))","PHYSICS 11 (('MPH--11---', 0, 6))",NULL
1746,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","ACCOUNTING 11 (('MAC--11---', 1, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 0, 3))","ADST ?  DRAFTING 10 (('MTDRF10---', 3, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))",NULL,NULL
1747,9,"INTRODUCTORY SPANISH 11 (('MBSP-11---', 1, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 3))","SOCIAL STUDIES 10 (('MSS--10---', 7, 4))",NULL,"SCIENCE 10 (('MSC--10---', 0, 6))",NULL
1748,9,"COMPOSITION 10 (('MCMPS10---', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","FRENCH 10 (('MFR--10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10---', 2, 4))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10--L', 0, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1749,9,"3D ANIMATION 12 (('MDMD-12D--', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","SCIENCE 10 (('MSC--10---', 6, 4))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1750,9,"SOCIAL STUDIES 10 (('MSS--10---', 7, 0))","DANCE FOUNDATIONS 10 (('MDCF-10---', 0, 1))","BEGINNERS ELL 10 (('YESFL0AX--', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 3))","COMPOSITION 10 (('MCMPS10---', 2, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10---', 2, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","TEXTILES 10 (('MTXT-10---', 3, 7))"
1751,9,"INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0B---', 0, 0))","DANCE FOUNDATIONS 10 (('MDCF-10---', 0, 1))","BEGINNERS ELL 10 (('YESFL0AX--', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","COMPOSITION 10 (('MCMPS10---', 2, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1752,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))","ADST-Technology Explorations 1 (('MTEXP10---', 4, 3))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 4))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10--L', 0, 5))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 6))",NULL
1753,9,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","ACCOUNTING 11 (('MAC--11---', 1, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","FRENCH 11 (('MFR--11---', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","SOCIAL STUDIES 10 (('MSS--10---', 7, 7))"
1754,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 2))","ADST-Technology Explorations 1 (('MTEXP10---', 4, 3))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 6))",NULL
1755,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 3))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","SPANISH 10 (('MSP--10---', 0, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1756,9,"EFP WRITING 10 (('MEFWR10---', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 1))","INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0C---', 0, 2))","SCIENCE 10 (('MSC--10---', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","VISUAL ARTS: PHOTOGRAPHY 10 (('MVAPH10---', 0, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1757,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))",NULL,"SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1758,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SOCIAL STUDIES 9 (('MSS--09---', 6, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))",NULL
1759,8,"SPANISH 9 (('MSP--09---', 1, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))","ADST - Textiles 9 (('MADT-09---', 2, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 2, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1760,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","FRENCH 9 (('MFR--09---', 2, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","SCIENCE 9 (('MSC--09---', 0, 6))",NULL
1761,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1762,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","FRENCH 11 (('MFR--11---', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))",NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1763,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))","DANCE 9 Company: Platform 61 L (('MDNC-09M-L', 0, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","FRENCH 9 (('MFR--09---', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1764,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","FRENCH 9 (('MFR--09---', 2, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","ADST - Electronics and Robotic (('MADER09---', 1, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1765,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))",NULL,"SCIENCE 9 (('MSC--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 (('MSS--09---', 4, 7))"
1766,8,"ADST - Drafting 9 (('MADD-09---', 3, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","ADST 9 - General Explorations (('MADGE09---', 4, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1767,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ADST 9 - General Explorations (('MADGE09---', 4, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1768,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","FRENCH 11 (('MFR--11---', 1, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1769,8,NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1770,8,"FRENCH 9 (('MFR--09---', 2, 0))","DANCE 9 Foundations (('MDNC-09F--', 0, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))",NULL,NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1771,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))",NULL,"ADST - Electronics and Robotic (('MADER09---', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1772,8,NULL,"ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1773,8,"SPANISH 9 (('MSP--09---', 1, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","FRENCH 11 (('MFR--11---', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SOCIAL STUDIES 9 (('MSS--09---', 6, 5))","SCIENCE 9 (('MSC--09---', 0, 6))",NULL
1774,8,"FRENCH 9 (('MFR--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))",NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1775,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","SCIENCE 9 (('MSC--09---', 0, 6))",NULL
1776,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","SPANISH 9 (('MSP--09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1777,8,"DANCE 9 HIP HOP (('MDNC-09H--', 0, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))",NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1778,8,"SPANISH 9 (('MSP--09---', 1, 0))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 (('MMA--09---', 3, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 0, 7))"
1779,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1780,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))",NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1781,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Textiles 9 (('MADT-09---', 2, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","VISUAL ARTS 9 (('MVA--09---', 2, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1782,8,"ADST 9 - General Explorations (('MADGE09---', 4, 0))",NULL,"ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))","ADST - Electronics and Robotic (('MADER09---', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1783,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))",NULL,"FRENCH 11 (('MFR--11---', 1, 2))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","SCIENCE 9 (('MSC--09---', 4, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1784,8,"ADST - Drafting 9 (('MADD-09---', 3, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))",NULL,"SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1785,8,"FRENCH 9 (('MFR--09---', 2, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))",NULL,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 4, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SCIENCE 9 (('MSC--09---', 5, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1786,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Electronics and Robotic (('MADER09---', 1, 1))","ADST - Drafting 9 (('MADD-09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 (('MSS--09---', 6, 7))"
1787,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1788,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","SPANISH 9 (('MSP--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","ADST - Textiles 9 (('MADT-09---', 1, 7))"
1789,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ADST - Woodwork 9 (('MADW-09---', 0, 1))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09FB-', 0, 3))","SCIENCE 9 (('MSC--09---', 5, 4))","MATHEMATICS 9 (('MMA--09---', 3, 5))","VISUAL ARTS 9 (('MVA--09---', 2, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1790,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","FRENCH 9 (('MFR--09---', 2, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))","ADST - Textiles 9 (('MADT-09---', 1, 7))"
1791,8,NULL,"ADST 9 - General Explorations (('MADGE09---', 4, 1))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 1, 2))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","ADST - Electronics and Robotic (('MADER09---', 1, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 0, 7))"
1792,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST - Drafting 9 (('MADD-09---', 2, 1))","FRENCH 11 (('MFR--11---', 1, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09B--', 2, 5))","SOCIAL STUDIES 9 (('MSS--09---', 6, 6))",NULL
1793,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 1, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 3))","SOCIAL STUDIES 9 (('MSS--09---', 6, 4))","SCIENCE 9 (('MSC--09---', 5, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))",NULL
1794,8,"ADST - Textiles 9 (('MADT-09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09G--', 3, 3))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 4))","VISUAL ARTS 9 (('MVA--09---', 2, 5))",NULL,"LEARNING STRATEGIES 9 LD (('XLDCB09LS-', 0, 7))"
1795,8,"ADST ? ENTREPRENEURSHIP AND MA (('MADEM10---', 0, 0))","ENGLISH LANGUAGE ARTS 9 CHALLE (('MEN--09C--', 0, 1))","MATHEMATICS 9 CHALLENGE (('MMA--09C--', 1, 2))","FRENCH 11 (('MFR--11---', 1, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 4))","SCIENCE 9: CHALLENGE (('MSC--09C--', 1, 5))","Information and Communications (('MWBDV10IT-', 0, 6))","SOCIAL STUDIES 9 CHALLENGE (('MSS--09C--', 1, 7))"
1796,8,"ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 5, 0))","ADST 9 - General Explorations (('MADGE09---', 4, 1))","MATHEMATICS 9 (('MMA--09---', 3, 2))","SCIENCE 9 (('MSC--09---', 5, 3))","ADST - Drafting 9 (('MADD-09---', 3, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09---', 0, 5))","TECH ED 9: MECHANICS LD (('XLDCB09M--', 1, 6))","SOCIAL STUDIES 9 (('MSS--09---', 5, 7))"
1797,8,"SOCIAL STUDIES 9 (('MSS--09---', 2, 0))","ENGLISH LANGUAGE ARTS 9 (('MEN--09---', 0, 1))",NULL,"SCIENCE 9 (('MSC--09---', 5, 3))","MATHEMATICS 9 HONOURS (('MMA--09H--', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHE-09--L', 1, 5))","CONCERT BAND 9 - Guitar (('XBA--09G--', 0, 6))",NULL
